Sector,Window,Selection,Regression,Scale,Response,Lag,Variable,Target,Goal,Method,Feature,In-AUC,In-Brier,In-LL,Out-AUC,Out-Brier,Out-LL
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,none,0.9132,0.0911,0.2944,0.5731,0.2609,0.9691
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,lasso,0.8201,0.1261,0.3945,0.4714,0.2492,0.8275
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_company,0.8192,0.1334,0.4145,0.406,0.2421,0.7792
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_day,0.8466,0.122,0.3846,0.462,0.2513,0.802
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,none,0.9166,0.1186,0.3732,0.5597,0.3338,1.227
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso,0.8215,0.1664,0.4972,0.478,0.3044,0.9544
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.8236,0.1721,0.5215,0.4162,0.3188,0.9232
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.85,0.158,0.4843,0.4604,0.3224,0.9757
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,none,1,0,0.0017,0.4078,0.2938,1.4185
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.0101,0.4964,0.2936,1.342
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0001,0.0061,0.4406,0.3041,1.5175
Cap,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0038,0.3888,0.3063,1.4903
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,none,0.6308,0.1672,0.5119,0.655,0.196,0.5891
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,lasso,0.6308,0.1672,0.5119,0.655,0.196,0.5891
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,lasso_company,0.6308,0.1672,0.5119,0.655,0.196,0.5891
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,lasso_day,0.6308,0.1672,0.5119,0.655,0.196,0.5891
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,none,0.6382,0.2281,0.6464,0.634,0.265,0.74
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,lasso,0.6382,0.2281,0.6464,0.634,0.265,0.74
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,lasso_company,0.6382,0.2281,0.6464,0.634,0.265,0.74
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,lasso_day,0.6382,0.2281,0.6464,0.634,0.265,0.74
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,none,1,0.0007,0.0166,0.3646,0.3123,1.6053
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,lasso,1,0.0007,0.0166,0.3646,0.3123,1.6053
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,lasso_company,1,0.0007,0.0166,0.3646,0.3123,1.6053
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,lasso_day,1,0.0007,0.0166,0.3646,0.3123,1.6053
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,none,0.6308,0.1676,0.5132,0.6368,0.1983,0.5948
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,lasso,0.6308,0.1676,0.5132,0.6368,0.1983,0.5948
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,lasso_company,0.6308,0.1676,0.5132,0.6368,0.1983,0.5948
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,lasso_day,0.6308,0.1676,0.5132,0.6368,0.1983,0.5948
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,none,0.6391,0.2286,0.6482,0.619,0.2657,0.7444
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,lasso,0.6391,0.2286,0.6482,0.619,0.2657,0.7444
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,lasso_company,0.6391,0.2286,0.6482,0.619,0.2657,0.7444
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,lasso_day,0.6391,0.2286,0.6482,0.619,0.2657,0.7444
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,none,1,0.0008,0.018,0.4457,0.2911,1.4046
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,lasso,1,0.0008,0.018,0.4457,0.2911,1.4046
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,lasso_company,1,0.0008,0.018,0.4457,0.2911,1.4046
Cap,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,lasso_day,1,0.0008,0.018,0.4457,0.2911,1.4046
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,none,1,0.0001,0.0038,0.5315,0.3375,4.2105
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,lasso,0.915,0.0809,0.2576,0.3905,0.3014,2.3405
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,lasso_company,0.916,0.0918,0.2901,0.3863,0.2855,1.2636
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,lasso_day,0.9163,0.0859,0.2736,0.4232,0.2943,1.5344
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,none,1,0.0001,0.004,0.5314,0.3489,4.3634
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso,0.9164,0.1044,0.323,0.3885,0.3376,2.5059
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso_company,0.9183,0.1158,0.3646,0.3888,0.3383,1.3947
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.9198,0.108,0.3441,0.4254,0.3509,1.7746
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,none,1,0,0.0012,0.4425,0.2838,1.3833
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso,1,0,0.0032,0.4456,0.3001,1.6203
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.0022,0.4497,0.3065,1.5855
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0021,0.4368,0.297,1.4246
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,none,1,0,0.0033,0.5781,0.3416,4.379
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,lasso,0.94,0.0665,0.2188,0.4732,0.318,1.8412
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,lasso_company,0.9201,0.084,0.2771,0.4351,0.2647,1.2134
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,lasso_day,0.8974,0.0941,0.3014,0.4935,0.2494,1.0536
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,none,1,0.0001,0.0034,0.5775,0.3487,4.5592
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso,0.9412,0.0875,0.2776,0.4702,0.3548,2.0485
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_company,0.923,0.1099,0.3495,0.4332,0.3088,1.3094
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.9008,0.1222,0.3796,0.4952,0.3059,1.1983
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0012,0.4838,0.2718,1.3079
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso,1,0,0.0024,0.4853,0.289,1.5279
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0018,0.4332,0.2924,1.5332
Cap,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0026,0.4931,0.2717,1.2939
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,none,0.754,0.1075,0.3595,0.743,0.1205,0.4005
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso,0.754,0.1075,0.3595,0.743,0.1205,0.4005
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso_company,0.754,0.1075,0.3595,0.743,0.1205,0.4005
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso_day,0.754,0.1075,0.3595,0.743,0.1205,0.4005
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,none,0.7555,0.195,0.5755,0.7475,0.2312,0.6744
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso,0.7555,0.195,0.5755,0.7475,0.2312,0.6744
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso_company,0.7555,0.195,0.5755,0.7475,0.2312,0.6744
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso_day,0.7555,0.195,0.5755,0.7475,0.2312,0.6744
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,none,1,0.001,0.0171,0.5014,0.2012,1.1457
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso,1,0.001,0.0171,0.5014,0.2012,1.1457
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso_company,1,0.001,0.0171,0.5014,0.2012,1.1457
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso_day,1,0.001,0.0171,0.5014,0.2012,1.1457
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,none,0.7625,0.1102,0.3644,0.7713,0.1192,0.3959
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso,0.7625,0.1102,0.3644,0.7713,0.1192,0.3959
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso_company,0.7625,0.1102,0.3644,0.7713,0.1192,0.3959
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso_day,0.7625,0.1102,0.3644,0.7713,0.1192,0.3959
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,none,0.7637,0.1965,0.5831,0.7712,0.2358,0.6954
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso,0.7637,0.1965,0.5831,0.7712,0.2358,0.6954
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso_company,0.7637,0.1965,0.5831,0.7712,0.2358,0.6954
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso_day,0.7637,0.1965,0.5831,0.7712,0.2358,0.6954
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,none,1,0.0009,0.0167,0.55,0.2002,1.1011
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso,1,0.0009,0.0167,0.55,0.2002,1.1011
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso_company,1,0.0009,0.0167,0.55,0.2002,1.1011
Cap,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso_day,1,0.0009,0.0167,0.55,0.2002,1.1011
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,none,0.9592,0.0453,0.1528,0.5642,0.2198,2.2239
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso,0.869,0.0781,0.2624,0.591,0.1744,0.7979
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso_company,0.8701,0.0825,0.2735,0.595,0.1559,0.58
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso_day,0.9064,0.0677,0.23,0.5989,0.1788,0.77
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,none,0.9649,0.0704,0.2414,0.577,0.2446,2.4419
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso,0.876,0.1307,0.4084,0.6141,0.2154,0.9584
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.878,0.1379,0.4315,0.6073,0.2293,0.82
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.9142,0.1147,0.3681,0.6146,0.2456,1.0343
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,none,1,0,0.001,0.5051,0.179,1.0866
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso,1,0,0.0024,0.5243,0.194,1.1089
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.0017,0.4826,0.2104,1.2105
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0014,0.4827,0.2104,1.1817
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,none,0.9566,0.0485,0.1684,0.5434,0.2174,1.44
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso,0.8831,0.0816,0.2673,0.6483,0.1671,0.6971
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso_company,0.8614,0.0903,0.2936,0.6048,0.1472,0.4966
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso_day,0.9019,0.0756,0.2506,0.5548,0.1782,0.6892
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,none,0.9603,0.0782,0.2654,0.54,0.2691,1.9421
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso,0.8898,0.1315,0.4157,0.672,0.2186,0.8665
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.8681,0.1494,0.4644,0.6432,0.2084,0.6793
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.9116,0.123,0.3956,0.5622,0.2497,1.0146
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,none,1,0,0.001,0.5094,0.1833,1.0371
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso,1,0,0.0019,0.634,0.1873,1.0168
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0023,0.5396,0.1857,1.0267
Cap,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0012,0.5342,0.201,1.0898
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,none,0.7652,0.1074,0.3573,0.7618,0.1291,0.4244
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso,0.7652,0.1074,0.3573,0.7618,0.1291,0.4244
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso_company,0.7652,0.1074,0.3573,0.7618,0.1291,0.4244
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso_day,0.7652,0.1074,0.3573,0.7618,0.1291,0.4244
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,none,0.7684,0.1915,0.5687,0.761,0.2396,0.7251
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso,0.7684,0.1915,0.5687,0.761,0.2396,0.7251
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso_company,0.7684,0.1915,0.5687,0.761,0.2396,0.7251
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso_day,0.7684,0.1915,0.5687,0.761,0.2396,0.7251
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,none,1,0.0001,0.0052,0.5714,0.2106,1.2418
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso,1,0.0001,0.0052,0.5714,0.2106,1.2418
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso_company,1,0.0001,0.0052,0.5714,0.2106,1.2418
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso_day,1,0.0001,0.0052,0.5714,0.2106,1.2418
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,none,0.7644,0.1088,0.3597,0.7502,0.1348,0.434
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso,0.7644,0.1088,0.3597,0.7502,0.1348,0.434
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso_company,0.7644,0.1088,0.3597,0.7502,0.1348,0.434
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso_day,0.7644,0.1088,0.3597,0.7502,0.1348,0.434
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,none,0.7726,0.192,0.5713,0.7479,0.2426,0.7495
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso,0.7726,0.192,0.5713,0.7479,0.2426,0.7495
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso_company,0.7726,0.192,0.5713,0.7479,0.2426,0.7495
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso_day,0.7726,0.192,0.5713,0.7479,0.2426,0.7495
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,none,1,0.0001,0.0053,0.5888,0.2048,1.3442
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso,1,0.0001,0.0053,0.5888,0.2048,1.3442
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso_company,1,0.0001,0.0053,0.5888,0.2048,1.3442
Cap,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso_day,1,0.0001,0.0053,0.5888,0.2048,1.3442
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,none,1,0,0.0015,0.5152,0.2968,3.7901
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso,0.8969,0.067,0.2227,0.608,0.2038,1.5004
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso_company,0.9027,0.0756,0.2508,0.573,0.1756,0.6369
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso_day,0.9318,0.0609,0.2073,0.5526,0.2212,1.0076
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,none,1,0,0.0016,0.5145,0.3089,4.0639
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso,0.9035,0.11,0.3423,0.6244,0.2312,1.7107
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso_company,0.9084,0.1254,0.3991,0.596,0.2336,0.8117
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.9394,0.1001,0.328,0.5583,0.2699,1.3959
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,none,1,0,0.0008,0.4826,0.1993,1.0898
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso,1,0,0.0015,0.6005,0.2218,1.1678
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.0013,0.5156,0.204,1.1129
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0011,0.4479,0.219,1.1888
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,none,1,0,0.0018,0.5372,0.319,4.0098
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso,0.9053,0.0724,0.2396,0.6222,0.205,0.8216
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso_company,0.8668,0.0896,0.2913,0.6528,0.1613,0.5427
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso_day,0.8962,0.0783,0.2573,0.5434,0.1948,0.743
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,none,1,0,0.002,0.5365,0.325,4.2847
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso,0.9124,0.1175,0.3708,0.6372,0.2644,1.0821
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso_company,0.8761,0.1474,0.4588,0.6794,0.2237,0.7522
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.9063,0.1268,0.4029,0.5576,0.2608,1.054
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0008,0.5405,0.202,1.0364
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso,1,0,0.0016,0.588,0.2221,1.1056
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0015,0.5834,0.2061,1.0014
Cap,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0013,0.5447,0.2054,1.1168
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,none,0.7346,0.144,0.4534,0.5798,0.1856,0.5725
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso,0.7346,0.144,0.4534,0.5798,0.1856,0.5725
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso_company,0.7346,0.144,0.4534,0.5798,0.1856,0.5725
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso_day,0.7346,0.144,0.4534,0.5798,0.1856,0.5725
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,none,0.7557,0.2017,0.5898,0.5533,0.2602,0.7263
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso,0.7557,0.2017,0.5898,0.5533,0.2602,0.7263
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso_company,0.7557,0.2017,0.5898,0.5533,0.2602,0.7263
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso_day,0.7557,0.2017,0.5898,0.5533,0.2602,0.7263
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,none,1,0.0006,0.0162,0.3005,0.2956,1.1854
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso,1,0.0006,0.0162,0.3005,0.2956,1.1854
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso_company,1,0.0006,0.0162,0.3005,0.2956,1.1854
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso_day,1,0.0006,0.0162,0.3005,0.2956,1.1854
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,none,0.7131,0.1476,0.4647,0.5598,0.1843,0.5682
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso,0.7131,0.1476,0.4647,0.5598,0.1843,0.5682
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso_company,0.7131,0.1476,0.4647,0.5598,0.1843,0.5682
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso_day,0.7131,0.1476,0.4647,0.5598,0.1843,0.5682
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,none,0.7318,0.2082,0.6063,0.535,0.2659,0.7394
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso,0.7318,0.2082,0.6063,0.535,0.2659,0.7394
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso_company,0.7318,0.2082,0.6063,0.535,0.2659,0.7394
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso_day,0.7318,0.2082,0.6063,0.535,0.2659,0.7394
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,none,1,0.0037,0.0228,0.5275,0.244,0.9302
Cap,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso,1,0.0037,0.0228,0.5275,0.244,0.9302
