,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,solana,tron,staked-ether,dogecoin
2025-01-31 09:00:00,2062640349611.0596,390153900169.7338,139414963626.9824,98735884893.77176,176695570365.34845,53111617556.73551,114498675588.89565,21862499834.404213,30671277025.03477,48297205868.66551
2025-01-31 10:00:00,2066196087542.0693,393210144100.097,139420990871.9922,99122279808.22122,177708807284.37988,53108310676.18134,114682482140.34767,21958771981.35769,30937087086.997364,48444169136.71086
2025-01-31 11:00:00,2066439135255.361,393851415791.19696,139420061641.36884,99138857162.57545,177723629048.54587,53108264360.54821,114970915627.02255,21931286495.0812,30971432926.513588,48473898550.27429
2025-01-31 12:00:00,2076240839858.6072,401767410431.572,139422883847.33606,99524267694.2206,178773073791.59952,53112131597.41428,116059773258.40791,21922825154.771954,31579321368.821114,48961637600.73921
2025-01-31 13:00:00,2074121221661.2686,403759677815.2503,139418648702.6405,99567146232.0601,178546495493.0838,53108767210.82701,116708086465.20413,21935110718.931698,31753411986.94383,49253007017.74075
2025-01-31 14:00:00,2072328882804.1284,403901141877.61566,139422240058.6632,99538365978.78807,178512195454.62363,53454863575.12294,116886525812.36133,21995900053.084087,31728397114.049213,49616224497.51523
2025-01-31 15:00:00,2068651171678.9658,403181099828.57074,139428091176.8329,99638314037.56427,177831850565.49286,53449970775.81073,115349553598.02594,22179001693.348236,31753736593.773823,49110375760.62141
2025-01-31 16:00:00,2091055373835.6348,410971161261.9686,139423673294.52487,100131112657.23466,178815181213.9608,53418596786.627266,116852287775.41606,22150631470.455944,32378779115.201515,50181709262.968925
2025-01-31 17:00:00,2081589252107.8606,409926214693.9978,139398389063.1582,100169938581.80907,178399330119.81778,53373345148.54545,115995027997.82712,22202601458.70361,32252220716.318054,49935575011.420616
2025-01-31 18:00:00,2074810208948.7834,407400924379.1109,139400806438.62228,99778460906.99402,177660830885.69205,53374824880.40032,114932860880.8934,22125597218.16647,32014794520.931255,49341369178.57488
2025-01-31 19:00:00,2037005548310.4556,398601557558.8996,139378770326.60678,98596078859.79698,174052521292.74908,53408169016.381454,112224295854.40776,21861973832.351295,31332618962.84014,48025163278.61541
2025-01-31 20:00:00,2028245639231.6992,401883410099.29346,139327220716.8251,99096767218.12732,175050581040.31775,53367596290.21457,112307788860.00504,21894011420.89621,31591971902.14487,48514016359.00905
2025-01-31 21:00:00,2013447407362.377,399323109969.0143,139328011951.8443,98707353333.03809,173910321508.7839,53285473967.18623,111517631612.2493,21812535841.229652,31399161511.467167,48100119863.21017
2025-01-31 22:00:00,2021679509069.2493,399434336938.2642,139339205401.3594,98667921460.51881,174896778183.8877,53219785798.04979,111941554919.38556,21896338091.013615,31398610589.346355,48353942472.08437
2025-01-31 23:00:00,2023592866953.4978,396379201390.677,139367821203.85297,98579856152.97911,175099743161.21786,53289557204.27033,112403632439.75514,21863091317.48451,31191313821.538067,48427691147.563354
2025-02-01 00:00:00,2029226920291.1497,397322246310.0321,139353421503.6564,98822900212.77693,175196013724.68692,53311073264.22603,112768273715.63342,21851137514.64438,31279211440.053062,48590364178.04426
2025-02-01 01:00:00,2030932639481.3865,399643600722.1009,139353147329.0697,99211713671.52753,175495884780.34763,53316085175.7641,112960892902.90417,21900182273.451054,31466622285.03685,48687749330.91269
2025-02-01 02:00:00,2032431644471.2717,399623581624.97406,139371254959.96744,99080528851.04797,176215960660.8276,53315596239.0471,113490844183.50383,21965696080.762497,31448980149.11984,48904259235.804634
2025-02-01 03:00:00,2031287020915.5964,399091921163.3974,139370418843.58835,99117880000.99977,176518348668.658,53323689410.18258,113139445974.98965,22042856594.82577,31408200199.959373,48848989898.79125
2025-02-01 04:00:00,2026640317446.256,396378408582.2414,139381840634.78503,98806558722.41367,175446991360.80823,53322674263.12617,112620611077.79375,22005626519.64669,31180049478.762405,48413940131.840866
2025-02-01 05:00:00,2027429410522.027,397288324950.8667,139383855253.08273,98865120927.59848,175616306596.721,53320263670.47883,112879942358.93143,21974428019.048958,31257763059.26198,48667294896.662674
2025-02-01 06:00:00,2030849839686.854,397673078646.1387,139379949482.6798,98895377647.23744,176198528629.3447,53323033517.96647,113350062039.30797,22026972497.53291,31295025751.906204,48647435384.76785
2025-02-01 07:00:00,2029215419908.2444,396741772478.8719,139378627746.5721,98645670310.0283,175822552052.8546,53323572316.19907,112651254361.93579,22063563871.91206,31182225709.077297,48450000120.81548
2025-02-01 08:00:00,2024374272328.8574,395528977741.23883,139378581323.20374,98363081148.44698,174961450334.1055,53322784754.22083,112116854241.31587,22028884629.667713,31119332219.31876,48218537169.16323
2025-02-01 09:00:00,2020109958891.8381,393424183732.0554,139370514806.68625,98018685136.75844,174287099382.8204,53324519647.851845,111741621799.981,21909597665.5192,30976501811.576027,47972817641.40306
2025-02-01 10:00:00,2011116353962.8718,390351086875.9855,139369318945.1972,97645466099.67906,171658422726.00778,53311187595.20997,110839001832.05841,21780640552.105442,30675206335.63754,47544914677.66174
2025-02-01 11:00:00,2013571991726.725,390033280885.00336,139369634686.55243,97532517277.4211,171466427378.9169,53308056797.62413,110561452633.54431,21721197159.616314,30660907358.0316,47682399945.69575
2025-02-01 12:00:00,2020795152216.1936,391372618043.2579,139357118159.29193,97931553470.2858,172322585010.4232,53304357061.64195,110800747598.59789,21863208976.62227,30796276670.749695,48014893127.98592
2025-02-01 13:00:00,2024805565450.9731,393311311135.30133,139367096174.26477,98051021765.57597,172978358375.16956,53300422865.07411,111446877747.08092,21924690827.43464,30876740526.761604,48118420603.64991
2025-02-01 14:00:00,2018892168040.9985,391343523643.7407,139371308773.2711,97486961865.63702,172098332507.43985,53300330567.41178,110901064522.81227,21845588991.124363,30769367551.739788,47668882934.43696
2025-02-01 15:00:00,2018191211803.5496,390428570732.0422,139376448960.9063,97344408304.23155,171338294086.33203,53301181419.07755,110214712999.47415,21827373351.927055,30694869408.867287,47565135185.909744
2025-02-01 16:00:00,2023810890278.4912,392178759152.39496,139372841957.48074,97455375931.19469,171588414775.12973,53301326488.94444,110269712785.12201,21856828887.60209,30813429600.25624,47696508576.89933
2025-02-01 17:00:00,2019554845666.6638,391995718658.35156,139383523682.11752,97425831348.48373,171717033043.1705,53298806447.511086,109778830069.97922,21782706349.787243,30784457796.52917,47458182719.42782
2025-02-01 18:00:00,2025967806051.7249,392994973195.20984,139381073599.1591,97552904021.49406,172625883375.85196,53299761655.33616,110648243694.54996,21763019481.17585,30875535003.47329,47606917906.93602
2025-02-01 19:00:00,2021301643105.8303,391462330546.1012,139386902081.3128,97244091909.46999,171446438649.98245,53299344948.80229,109759077124.80035,21697200018.389694,30750188333.87908,47315421422.88867
2025-02-01 20:00:00,2012995142205.3684,384656460732.3629,139378736684.15848,96332949773.82841,168869788215.6331,53297978233.13903,107866640847.88548,21502229726.527027,30231297334.487247,46571312654.743935
2025-02-01 21:00:00,2005707798333.4507,381039490192.4754,139346037623.41513,95869107195.95662,168146721716.51205,53299996262.48957,106174969786.77138,21404184976.14873,30032553643.87706,46156110757.66407
2025-02-01 22:00:00,2007732949790.6438,380444327074.0818,139376576513.5697,96090434620.51996,168559564976.40768,53314776661.8159,105324455948.9431,21382421982.469364,29935535345.393414,46211730228.77638
2025-02-01 23:00:00,1992300478317.287,377782741515.06177,139369179169.20248,95398855518.10983,166536165755.83276,53335786561.93444,104993811319.85733,21100088159.102036,29704418516.382767,45459993270.06872
2025-02-02 00:00:00,1992554585447.9705,375974996195.7805,139372312337.9418,95423200105.84392,166216618052.8671,53316746176.6349,104208669479.85864,21058435352.99674,29562599191.659805,45515944910.600395
2025-02-02 01:00:00,2006349247831.8027,379875749745.02795,139395048097.65878,96311629270.59167,169002265652.40167,53313270868.40711,105665451546.21164,21176128964.171078,29820098395.405987,46204239336.914085
2025-02-02 02:00:00,2004853198752.8284,379463548531.5967,139386091789.42276,96444591105.4013,169606777186.31262,53321946129.4027,105994689903.86153,21150552564.19735,29815374510.774395,46296234552.819046
2025-02-02 03:00:00,1990708006435.527,375585583680.2921,139384406342.99066,95660075854.36617,166734440867.009,53325948399.156624,104453281504.7569,20942118077.385174,29490613690.918377,45631669251.38109
2025-02-02 04:00:00,1965157905742.4265,370556336164.1835,139365043969.51016,94862171770.24963,163793275516.55258,53326465733.47737,101455636599.6588,20668233584.675922,29113336432.73259,44358142997.08355
2025-02-02 05:00:00,1974773534296.998,373334734024.93884,139359262694.20413,95419921646.80864,164488772650.0364,53324726739.54313,102002677608.50621,20783783283.993484,29348068319.896454,44403055586.630936
2025-02-02 06:00:00,1988012923311.1807,375942995749.92725,139364753723.86584,96074139384.25128,167503172928.7367,53327856284.82849,103257408357.98929,20883865339.659508,29538295579.046806,44954983055.44381
2025-02-02 07:00:00,1989047190935.6055,376372164234.14825,139381070948.13834,96023228532.90683,168039618776.62976,53327339170.120026,103711429686.60788,20903895386.73299,29620310042.937237,45025738490.04612
2025-02-02 08:00:00,1975566614487.7935,373423561797.07227,139365029069.9224,95274449071.3234,166165877911.53793,53362998138.44293,103057187903.08295,20791233097.863308,29303860880.202915,44363430167.79296
2025-02-02 09:00:00,1977782731372.8877,374726349042.8673,139358880904.7606,95883973248.00989,167677542273.50595,53365087576.28887,104637939811.77396,20924384545.08322,29439355772.64822,44910817993.69467
2025-02-02 10:00:00,1974612397152.8308,374367771888.9516,139370998134.05582,95655542823.03403,166786700970.2358,53365119817.07938,104061779457.00763,20903384633.71622,29417689698.38848,44587645382.73299
2025-02-02 11:00:00,1972482542408.0698,373736499792.4274,139367586153.00012,95697248206.03058,165532068352.80884,53377649291.99207,103426119611.03438,20844738964.920345,29334544312.960655,44397820886.38448
2025-02-02 12:00:00,1958507453981.8325,369005783094.0471,139359745539.21875,94430177582.86049,162014392834.71378,53377091753.693085,101705985230.39587,20665526454.5842,29047801016.86829,43067696140.26882
2025-02-02 13:00:00,1947043865840.095,367766753343.9625,139345944937.17813,94047099240.70085,158818494467.9958,53375489565.92978,101678132604.32993,20510719299.076927,28894884200.87774,43091453366.23261
2025-02-02 14:00:00,1957697763146.0278,371977091148.9679,139350668525.1493,94698359865.94414,162439815303.54056,53372195924.03622,103415655300.11655,20693858038.898754,29175206270.653988,43893496147.057594
2025-02-02 15:00:00,1966823415612.4854,372377189864.2342,139362366594.96262,94940133367.23174,163215429071.68127,53375616968.89684,103664319303.81584,20680189361.44801,29220105158.30626,44052981479.76329
2025-02-02 16:00:00,1968910563155.1064,371613236923.19434,139351330722.79907,94234949028.88553,162254663216.73682,53369694718.444214,103217350142.50842,20595053155.79521,29137823730.618973,43620975469.22074
2025-02-02 17:00:00,1944551549814.6738,363118385011.06836,139363797325.30008,92108043058.91832,156202042497.66248,53373294838.52989,100456461994.41255,20131135603.42115,28576273917.016853,41413386451.02187
2025-02-02 18:00:00,1923804771116.4446,357704249694.4406,139324070612.263,90426664387.16132,150780864944.99518,53383656831.96866,98733005418.52338,19751944635.890484,28064441064.057037,40108030823.18061
2025-02-02 19:00:00,1922884264795.0588,352922018337.86206,139304472131.6295,89673797170.22746,145898902051.48187,53383707649.595406,96803584348.7017,19564763562.65414,27702674357.16287,39582909438.987114
2025-02-02 20:00:00,1946163482674.5852,356661110760.64594,139353731651.17346,91341381876.65935,153788638541.9059,53380895772.41928,99132961711.52055,19812568481.635574,28009579107.23561,40585835190.31642
2025-02-02 21:00:00,1937072986217.3457,355128199633.15515,139360196092.92392,90696472236.89207,152517436486.22702,53396243596.32532,98770055418.4551,19735303154.037895,27900737702.82509,40410416214.75265
2025-02-02 22:00:00,1921781912853.0679,351961563414.9455,139377828465.5855,90682314801.31888,150094055814.1686,53401826182.1342,99478805778.94324,19635867113.68339,27649029307.278316,39711042609.22342
2025-02-02 23:00:00,1936077131894.8628,344917903222.8031,139364036929.5777,89395182385.54756,147047777352.935,53404805949.521065,97354297480.75989,19367654720.064014,26905771126.658615,38531182533.03673
2025-02-03 00:00:00,1936888649851.0564,345560344900.71075,139374336021.63455,90101945089.20457,148724793827.99594,53407298107.900185,98863064434.64113,19413521108.2786,27089329541.113377,39399492684.84972
2025-02-03 01:00:00,1917176952320.4697,340976483424.80444,139332624466.47052,88450037834.25644,139324372055.1981,53403756796.29386,96634512863.3084,19053748840.14728,26818992342.77996,37653864682.31659
2025-02-03 02:00:00,1854405898143.0222,305204709562.2272,139351089920.00366,82219103742.53119,123689086184.07178,53392791728.62016,90855806772.4692,18204785194.174477,24719748246.07298,34669153428.87877
2025-02-03 03:00:00,1856974062327.3806,299496741094.5129,139435737502.76532,79449487100.6411,122681831857.55315,53392991391.44501,91590459302.5528,17773114014.746338,23524557880.00371,33793711704.117077
2025-02-03 04:00:00,1864269272699.6116,305335007300.55,139472201250.81888,80968184014.66801,130005176842.18253,53392735583.20706,96443785201.16681,18500995028.727097,23754515042.217422,34718600124.45563
2025-02-03 05:00:00,1839654517603.3994,297602713390.6767,139461995251.30566,79537875950.84967,124127000601.28006,53392220248.12977,93143879414.2429,18138745067.989273,23348014114.2066,33070528782.858566
2025-02-03 06:00:00,1861048741708.0745,300441959860.2538,139483599932.79208,81550778156.63522,129757082489.2321,53392066089.9321,94879942626.80435,18723220031.345367,23524940278.580257,34596162563.99561
2025-02-03 07:00:00,1860597067537.651,304228314367.71924,139500790312.78476,82088976825.86218,133447459268.19246,53387610498.73565,95276597056.32848,18971324666.43249,23868627639.800682,36210617252.918365
2025-02-03 08:00:00,1890927751785.6184,314184577530.92096,139510693455.90332,84332017592.13658,140657616920.347,53392913721.39723,97002260384.07922,19174912204.092365,24681043131.727345,37755398732.45367
2025-02-03 09:00:00,1890807210416.958,309835242055.23584,139481391783.1756,83707824526.48909,135313458689.8051,53389085085.07325,95114399798.49844,19010038077.984924,24131685217.56862,36729202376.36727
2025-02-03 10:00:00,1889960386268.8286,310276368941.79724,139526088417.66864,83667957790.52821,137244396480.9799,53390814389.97011,94647510802.20657,18990568778.672646,24450454780.164017,37058868825.60707
2025-02-03 11:00:00,1896073570182.0574,314436606270.00684,139510588740.9487,84938548636.10815,139644746676.03928,53388512643.7985,98150113079.21947,19215279562.68341,24647647286.459362,38388465404.38862
2025-02-03 12:00:00,1885724436619.9724,311526671304.9218,139466092459.0888,84033015595.21106,136446821455.0484,53389257514.176346,96906735344.32874,19179193737.056973,24463699279.63527,37525170034.9904
2025-02-03 13:00:00,1882582025353.0466,311898323159.03125,139535235992.46158,83552736356.68588,136600955652.2126,53820996740.04719,95122849088.16376,19147233765.79058,24538932850.561596,37350906494.01939
2025-02-03 14:00:00,1876967273887.9797,309389477573.9246,139500770651.35287,83239208600.90582,135142004030.74796,53842240683.75206,94790911165.08574,18813126828.043507,24289314998.11813,37040841937.96446
2025-02-03 15:00:00,1920251727565.7903,316035909493.1229,139535568116.40775,83966736465.0091,136730355150.62766,53841585128.82778,96479450731.2435,19058751925.29611,24787948305.833473,38217600815.33029
2025-02-03 16:00:00,1965578354535.2644,326560793575.52844,139626118703.83258,86203986003.62645,147251305724.39435,53848690622.985596,101170080421.92574,19461765981.033092,25612239856.616005,39749824269.46863
2025-02-03 17:00:00,1959916846295.3113,328486857700.89984,139649846216.19446,86651918714.31453,151549812059.7268,53842006888.747116,101503506443.14714,19537275684.801964,25704193650.336273,39998618341.32005
2025-02-03 18:00:00,1968907002259.9075,326835500540.2487,139594111320.47388,87057504734.1692,155028116778.16165,53839544005.33224,101293785047.75826,19541795865.159718,25587721514.867233,40224237362.89232
2025-02-03 19:00:00,1983857635197.1255,330590320116.45557,139661766004.17548,87619324844.52063,155041247929.87286,54313952524.69765,103434189633.1801,19599552197.22559,25861084096.713882,40710405013.44375
2025-02-03 20:00:00,2021383503656.402,333907020174.5757,139619366748.50082,89296890870.27682,160352409460.79053,54309276446.18389,104724046558.65195,19766029472.138252,26225306921.65871,42466457971.045685
2025-02-03 21:00:00,2015604553591.8442,327717101175.707,139600743168.48828,87918991866.70354,154252094717.25247,54311321666.69853,103081095610.87753,19580719341.36665,25655783879.775772,41002577931.11437
2025-02-03 22:00:00,2021122999580.6067,334301770070.94653,139518189061.9377,89149265102.35687,156376309278.7069,54436428128.302536,105355622245.2966,19691140210.03222,26071070403.313564,42166689194.37861
2025-02-03 23:00:00,2017429742855.147,346887599247.6968,139541860660.6827,89658012002.70052,156254086186.52658,54439924117.26367,105812212589.6556,19800113690.993713,27236454700.611576,42760393164.905136
2025-02-04 00:00:00,2009529623603.9858,347175310852.4897,139543002554.5798,90022638364.90157,155449994131.53076,54444524431.50083,105282738990.7408,19704862590.52316,27181302332.922894,42135365595.706406
2025-02-04 01:00:00,2004664144594.5635,343362256172.0723,139541244281.10303,89896501433.76701,156970452341.80173,54490447899.937675,105085898354.61563,19690945889.572872,26947779336.28418,41957085703.092674
2025-02-04 02:00:00,2010746121684.4475,343956734307.8414,139517374318.93652,89208457468.13141,158794655795.75058,54495605582.62028,106637122848.07698,19673943620.17336,26941799161.659573,42439831322.79592
2025-02-04 03:00:00,1998470211478.4229,338812854826.03796,139517928621.50842,88224900667.7755,157973670799.45053,54504255803.67642,105525482716.95564,19565082548.00616,26653576262.8477,41763082771.38983
2025-02-04 04:00:00,1995344523843.5984,338433155892.88367,139511181126.16785,87731326580.40869,156830044928.26407,54499350115.15762,104836550324.372,19439062819.22101,26508739153.41202,41559865926.61833
2025-02-04 05:00:00,1984541524164.3762,337478444694.99335,140598285885.83688,87224909632.03316,154432966441.7378,54504447247.59779,103752883660.29535,19415641701.433456,26454205478.109993,41063169159.089554
2025-02-04 06:00:00,1969896393260.275,326719972754.0571,140595510838.019,84865905115.46478,147649667115.96262,54504397400.227905,99694648540.29521,18916987178.4538,25565063310.878777,38744576283.160286
2025-02-04 07:00:00,1970868039212.482,328179221675.1674,140593299304.91687,84902639671.63788,149051280942.5177,54533091202.26642,100514724297.92929,19073877483.00822,25702788859.39464,39152942117.054565
2025-02-04 08:00:00,1952078498775.6504,325239412502.2603,140591968825.5408,83130976718.01399,143608218487.06412,54529934876.45176,99719088200.21085,18674995560.316414,25521346715.538437,38379494508.1507
2025-02-04 09:00:00,1949146553609.0137,324520645979.5774,140593238587.03128,83076223285.82318,143706763945.29834,54599831788.81517,99196733165.96582,18665038593.78853,25508656114.59936,38786608345.61622
2025-02-04 10:00:00,1955809791815.9773,325635807822.66925,140587645665.02258,83929016635.58545,146116483785.5779,54613108151.10436,100010538360.3304,18799156278.779137,25584625746.86531,38952131878.41925
2025-02-04 11:00:00,1958716186987.2158,331005804861.5852,140590754238.68402,84745385012.2079,148155482136.40546,54615527379.276436,101189633024.71529,19138311793.824036,25924824699.641243,39572067238.58919
2025-02-04 12:00:00,1963121121230.6562,333182825756.4758,140589739744.2577,85352469215.43375,149832582901.29297,54619640912.44588,101350264101.61842,19168792939.353077,26104554116.265003,39772407640.050316
2025-02-04 13:00:00,1972651391948.453,338524317175.0384,140595591796.72192,85970432170.2918,152317408228.7484,54619608202.792244,102994234886.68607,19281897744.78927,26544789107.562088,40329148388.444466
2025-02-04 14:00:00,1966843752511.4111,337703096931.8317,140614390562.71933,85246116370.90254,150997827994.958,54619384669.14649,102832362176.61067,19242497859.584568,26519102010.84335,39982094559.646614
2025-02-04 15:00:00,1984499659364.219,340887484633.0578,140602814434.0891,85589522612.34177,153599443101.31964,54623373606.874,104701036522.93056,19372084102.167084,26771260469.661057,40258066933.89315
2025-02-04 16:00:00,1972464851382.641,335739840608.58417,140575494722.06125,85136665221.18993,152031042461.83243,54619539855.81797,105256720470.91443,19300453748.0518,26344211102.38202,39868858248.94393
2025-02-04 17:00:00,1966809686192.739,335462316032.7601,140550634072.57504,84882042090.19293,151090648900.46878,54796986351.32415,104816773111.70456,19363383694.59137,26344086924.628773,39633926088.01206
2025-02-04 18:00:00,1967386052776.6208,339353950456.8348,140548272895.81555,85035887535.38513,151697456218.6197,54817183472.42385,104140424790.81242,19459211943.419655,26576867616.90912,39851755126.37188
2025-02-04 19:00:00,1971958628515.774,341142149296.1753,140554529621.17767,85237159096.15475,152705823560.59167,54813287486.50904,104094863767.16498,19605280769.19583,26754629704.781002,40134184011.903534
2025-02-04 20:00:00,1964636531586.007,336970485724.31464,140556689300.68448,83990089995.64426,150388212852.81158,55033528529.99801,102642822510.121,19409805687.284813,26441705116.57576,39579508308.26652
2025-02-04 21:00:00,1940968625032.7832,326750361739.8763,140530162856.2958,82696666382.31825,145936261398.49136,55018781718.359634,100058168233.20116,19248023231.40832,25732555567.411774,38558759106.32373
2025-02-04 22:00:00,1911889150781.2688,318897154876.0574,140502184819.53607,81283520181.75195,141106551726.44168,55022965957.72715,98796442285.24133,19025533018.727768,25016147550.57935,37950787516.38203
2025-02-04 23:00:00,1936202930229.118,323176630527.3779,140548912003.73978,82664625158.96713,144944075693.50662,55021738223.73064,99756096431.3774,19222352963.852985,25424923405.252296,38590181420.76807
2025-02-05 00:00:00,1939466897604.7148,329369212351.6822,140513123857.68393,83503024694.28499,146143176319.6452,55032232439.183495,100800755618.72214,19331115381.11815,25896142572.286617,39044795994.10186
2025-02-05 01:00:00,1949357736224.9463,329643658217.3205,140527137011.94696,83559335623.01804,146070534977.62305,55042147215.97307,100963761283.21979,19314940391.76556,25906949370.16479,39072751839.75876
2025-02-05 02:00:00,1940199665151.6875,329092110688.17456,140512705474.40878,83119738416.28378,145148058544.45084,55037353679.073074,100320695739.71085,19308862096.481544,25830231803.7422,38980428946.24278
2025-02-05 03:00:00,1946138783681.1057,330979460203.24036,140508267736.28082,83928477564.62775,145764455518.46817,55041242667.17604,100995654378.6954,19358950532.530422,25870513422.532696,39380678157.00939
2025-02-05 04:00:00,1941845305093.8616,328579198822.4401,140523986717.76242,83891942628.08754,144770457893.90662,55042013216.3612,100982351244.39047,19382575430.529587,25832386524.97921,39097818987.97765
2025-02-05 05:00:00,1943556046123.9329,328829301019.1646,140519315636.75208,84140536200.58794,144689909543.31284,55036538789.99008,99975944435.50618,19204493541.05639,25825388756.620674,39091207759.85385
2025-02-05 06:00:00,1947471094770.5242,331977472623.3997,140517721416.45538,84234027256.85951,145598266844.7352,55036986001.02733,100195395966.63329,19340568431.066654,26188607197.565125,39451052510.06212
2025-02-05 07:00:00,1934520528206.3818,330492368213.2685,140524144618.65448,83512098161.3429,143866379160.3654,55039640222.963394,99765406265.34718,19277014166.338108,25974848108.892525,39038784059.575806
2025-02-05 08:00:00,1941946184933.7866,333753188206.92926,140522595396.3653,83744732255.30045,145283680889.09164,55036784438.98142,100075355253.50285,19384117823.510796,26201436537.763485,39317587327.46582
2025-02-05 09:00:00,1935505316905.9082,333883945758.5803,140528412662.95258,83393294764.28635,145011256810.93045,55040651235.86699,99715635408.4029,19412592196.997936,26200339733.606163,39233529658.75963
2025-02-05 10:00:00,1929594637462.4597,332084951875.19165,140530769279.48123,83012059716.56755,144660102892.10196,55038917679.28259,99138763728.87067,19378140751.658764,26132780280.490627,39068045404.74586
2025-02-05 11:00:00,1939220631155.2617,335080678407.19836,140530714467.2199,83275326219.04857,145566100426.81747,55042001448.40183,99778738445.21864,19480285384.884552,26350741066.272373,39280502954.86354
2025-02-05 12:00:00,1947087707314.6372,337891654737.0656,140525483333.36255,83843625428.55907,147046227696.64542,55035249592.04297,100482710038.17943,19543500193.0359,26571906084.40466,39594558390.51606
2025-02-05 13:00:00,1943193879569.8738,335859676890.20264,140526410345.9476,83720837841.52422,145917430434.4476,55036902572.83696,100055112830.33615,19411528238.194527,26354348867.202614,39292278215.30022
2025-02-05 14:00:00,1954284796727.2085,339670560338.5826,140529106550.0429,84196207954.97766,146865577872.61694,55036859526.25122,100434167259.41737,19474922842.305027,26634856657.516083,39637728342.420616
2025-02-05 15:00:00,1945856257737.2688,335549387557.5387,140522247844.67776,84006909731.86603,144722804432.02237,55219711598.896484,99193104196.85532,19333723663.13297,26197000786.036842,39106393042.2425
2025-02-05 16:00:00,1944460505482.3672,333972160502.25574,140519290585.06567,83377760963.32697,144384040853.1003,55221731239.54634,98752705219.49345,19363906218.279327,26219657317.646122,38923183412.8569
2025-02-05 17:00:00,1942901305196.3958,333973655038.2192,140509707504.0454,83209286377.87828,141965646559.3083,55256433701.79844,98151032619.58965,19361934952.779766,26181563972.477234,38538832659.589485
2025-02-05 18:00:00,1934586504889.8875,331229897707.92755,140509461234.1407,82398712772.38155,138559532238.42886,55254874139.805176,96275101923.81868,19219621106.50967,25997476029.585743,37988284522.06599
2025-02-05 19:00:00,1917582987600.7473,328468199420.0187,140490495643.78357,82166638015.25075,136603924629.13884,55278240115.32209,95956266195.0609,19126398404.39928,25824055411.92753,37735592561.443985
2025-02-05 20:00:00,1929917450504.1558,334633044826.41406,140495183271.27182,83163989833.66139,140421303767.55362,55264496406.137314,97235880148.65506,19219321844.334118,26220849878.139946,38347298470.17083
2025-02-05 21:00:00,1930166402859.6177,333017648542.8712,140494776107.44254,82964059509.21413,139647127883.9607,55260584804.34838,96596679754.87938,19162094964.359016,26110914708.29448,38033020985.13621
2025-02-05 22:00:00,1920989629341.9377,334888524238.884,140493103539.5706,82904284466.19191,138722237588.4215,55263969849.303986,97042813931.80727,19153019688.51957,26237786435.730446,38014685852.40228
2025-02-05 23:00:00,1911456067310.7488,332684473017.77,141398040570.0114,82704623464.5721,136887697111.78036,55286157165.887276,95621367211.87782,19097395325.440853,26074207412.165833,37660525074.05028
2025-02-06 00:00:00,1915206132511.6934,336401299286.6441,141394955594.0853,83105668015.77924,137514379642.51227,55315536862.06026,95515645781.47668,19177756670.45211,26365278348.052204,37928207221.295135
2025-02-06 01:00:00,1919516834018.9648,333643704144.6926,141396998485.25113,83262996432.78914,138258062770.6176,55315310212.896774,96014907470.66612,19145706910.633785,26159103253.913776,37967531363.74372
2025-02-06 02:00:00,1924425074224.7393,335920309260.1907,141395918300.4822,83715605770.61,138217044871.17575,55316157336.641884,96869941452.26093,19166497646.752476,26363404024.028576,38065661801.422485
2025-02-06 03:00:00,1929947724905.9907,338723388891.4789,141399832212.3698,84194765127.2632,139785307387.00195,55313525500.375595,97611959784.69438,19332335801.607426,26603970688.351837,38310151059.121124
2025-02-06 04:00:00,1929242613811.154,338475504671.10803,141395840534.16907,84225247773.86908,140018962930.05362,55316851980.21267,97790210009.72983,19350655567.24544,26588287057.806923,38447494350.93517
2025-02-06 05:00:00,1936139293689.744,340374180942.4916,141401975075.91592,84318760288.7762,140685670244.5454,55310382552.74732,98100099902.28505,19443025094.26669,26713225410.52169,38666418370.60086
2025-02-06 06:00:00,1939221215693.2317,341536587688.0359,141397425788.31613,84248398726.27838,140649245370.31882,55311278694.0176,98384412820.78224,19483682591.174374,26869083770.22189,38845376947.15777
2025-02-06 07:00:00,1950744640854.8384,343444551311.8177,141416078819.77097,84832554054.4688,142133527206.7608,55310505020.00967,99271136306.94847,19600236241.135826,26970027295.476006,39259297296.20894
2025-02-06 08:00:00,1943644996871.1702,341783683507.85535,141208023904.25653,84561778570.96283,140914643309.0073,55310380346.709564,98553748182.68338,19545607128.052757,26797614011.71841,38938314947.666504
2025-02-06 09:00:00,1946003039402.1946,341244634807.619,141211750431.00116,84270362285.3612,140057411386.76627,55549244930.09056,98146709254.01404,19554719897.921288,26834199088.024075,38831492691.346054
2025-02-06 10:00:00,1957025538344.1013,343672160197.5615,141214118661.08026,84778788444.954,141583626977.0172,55548814985.23744,98666292207.12956,19652527294.872784,26998342773.750805,39102942064.9817
2025-02-06 11:00:00,1960398063820.3357,340924051202.6175,141216954713.8295,84578183740.6389,141619094442.20874,55548563432.33638,98058434658.89578,19733156485.60927,26793314221.397987,38924643200.74052
2025-02-06 12:00:00,1961497043151.0955,338568494386.95514,141227655856.91656,84425783919.3943,141293017624.2721,55551383881.34747,97779968079.41664,20009567024.201984,26572749202.68637,38870253162.0883
